Timestamp,IP,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_Label,Prob_BENIGN,Prob_Bot,Prob_Brute Force,Prob_DoS Attack,Prob_PortScan
2024-12-20_12:25:20,TCP-192.168.12.140:36616-192.168.12.146:5000,5000.0,5282227.0,6.0,4.0,35.0,548.0,35.0,0.0,5.833333333,13.043729869,548.0,0.0,137.0,237.290960637,110.370114726,1.893140904,586914.111111111,1610331.671785829,5140727.0,19.0,5282227.0,1056445.4,2042490.275208144,5140746.0,78.0,5247717.0,1749239.0,2470447.718038305,5242979.0,498.0,0.0,2.0,0.0,2.0,398.0,284.0,1.135884543,0.757256362,0.0,548.0,58.3,163.566530806,26754.01,2.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.666666667,58.3,5.833333333,137.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,35.0,4.0,548.0,64240.0,509.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.9959043,0.00023968639,6.353832e-05,0.00047005742,0.0033224602
2024-12-20_12:25:20,TCP-192.168.12.140:36840-192.168.12.146:32768,32768.0,11010593.0,5.0,3.0,44.0,0.0,44.0,0.0,8.8,17.6,0.0,0.0,0.0,0.0,3.996151706,0.726573037,1572941.857142857,2501143.762493496,6007611.0,126.0,11010593.0,2752648.25,2774979.036209046,6007611.0,379.0,11010232.0,5505116.0,502826.0,6007942.0,5002290.0,0.0,1.0,0.0,1.0,338.0,206.0,0.454108148,0.272464889,0.0,44.0,5.5,14.551632211,211.75,2.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,0.6,5.5,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,22.0,1.5,0.0,64240.0,509.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.98667985,1.905992e-09,1.1633596e-07,5.2062893e-07,0.013319511
2024-12-20_12:25:20,TCP-192.168.12.140:37242-192.168.12.146:32768,32768.0,1478.0,3.0,3.0,6.0,290.0,6.0,0.0,2.0,2.828427125,290.0,0.0,96.666666667,136.707311029,200270.635994587,4059.539918809,295.6,243.330721447,736.0,84.0,658.0,329.0,166.0,495.0,163.0,1363.0,681.5,54.5,736.0,627.0,0.0,2.0,0.0,2.0,206.0,206.0,2029.769959405,2029.769959405,0.0,290.0,49.333333333,107.651701746,11588.888888889,0.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,49.333333333,2.0,96.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,510.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,3.0720763e-05,4.087578e-12,1.8524158e-12,1.5071816e-12,0.9999692
2024-12-20_12:25:20,TCP-192.168.12.140:37252-192.168.12.146:32768,32768.0,1152.0,3.0,1.0,88.0,0.0,88.0,0.0,29.333333333,41.48359783,0.0,0.0,0.0,0.0,76388.888888889,3472.222222222,384.0,313.056970321,826.0,141.0,1152.0,576.0,391.0,967.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,2604.166666667,868.055555556,0.0,88.0,22.0,38.105117767,1452.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,22.0,29.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,9.2165195e-05,1.0117042e-11,4.7508008e-14,3.1789143e-14,0.9999078
2024-12-20_12:25:20,TCP-192.168.12.140:37258-192.168.12.146:32768,32768.0,114659.0,3.0,3.0,42.0,342.0,42.0,0.0,14.0,19.798989873,342.0,0.0,114.0,161.220346111,3349.061129087,52.329080142,22931.8,45221.194762633,113372.0,1.0,1093.0,546.5,545.5,1092.0,1.0,114484.0,57242.0,56130.0,113372.0,1112.0,0.0,2.0,0.0,2.0,206.0,206.0,26.164540071,26.164540071,0.0,342.0,64.0,125.267713318,15692.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,64.0,14.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,509.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,7.30246e-05,1.460362e-11,7.2159817e-12,4.8078247e-12,0.99992687
2024-12-20_12:25:20,TCP-192.168.12.140:37264-192.168.12.146:32768,32768.0,241.0,3.0,1.0,110.0,0.0,110.0,0.0,36.666666667,51.854497287,0.0,0.0,0.0,0.0,456431.53526971,16597.510373444,80.333333333,58.596549007,163.0,34.0,241.0,120.5,86.5,207.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,12448.132780083,4149.377593361,0.0,110.0,27.5,47.631397208,2268.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,27.5,36.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,8.8641646e-05,8.249163e-12,8.21621e-14,2.9175687e-14,0.99991125
2024-12-20_12:25:20,TCP-192.168.12.140:37646-192.168.12.146:5000,5000.0,12343.0,3.0,1.0,22.0,0.0,22.0,0.0,7.333333333,10.370899457,0.0,0.0,0.0,0.0,1782.386777931,324.07032326,4114.333333333,5457.812891219,11829.0,46.0,12343.0,6171.5,5703.5,11875.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,243.052742445,81.017580815,0.0,22.0,5.5,9.526279442,90.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,5.5,7.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.017741226,2.733463e-06,1.2448984e-08,4.507479e-08,0.98225594
2024-12-20_12:25:20,TCP-192.168.12.140:37652-192.168.12.146:5000,5000.0,6968049.0,6.0,4.0,44.0,585.0,44.0,0.0,7.333333333,16.397831835,585.0,0.0,146.25,253.312430607,90.269170036,1.43512194,774227.666666667,1696714.553770053,5410806.0,1.0,6968049.0,1393609.8,2097169.960735124,5410978.0,1.0,6828663.0,2276221.0,2290772.119732704,5410938.0,613.0,0.0,2.0,0.0,2.0,398.0,284.0,0.861073164,0.574048776,0.0,585.0,62.9,174.527046615,30459.69,2.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.666666667,62.9,7.333333333,146.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,2.0,292.5,64240.0,509.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.99722815,0.00027145963,5.366611e-05,0.0003271126,0.0021197808
2024-12-20_12:25:20,TCP-192.168.12.140:37662-192.168.12.146:5000,5000.0,6196047.0,7.0,5.0,14.0,502.0,14.0,0.0,2.0,4.898979486,502.0,0.0,100.4,200.8,83.278903469,1.936718685,563277.0,1780232.727767254,6192867.0,0.0,6196047.0,1032674.5,2307771.81391725,6193009.0,0.0,6195792.0,1548948.0,2681240.195661422,6192992.0,73.0,0.0,2.0,0.0,2.0,458.0,350.0,1.129752566,0.806966119,0.0,502.0,43.0,138.447342577,19167.666666667,3.0,2.0,2.0,2.0,9.0,0.0,0.0,0.0,0.714285714,43.0,2.0,100.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,5.0,502.0,64240.0,509.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.95517975,0.0018717211,0.00032189328,0.0030417056,0.03958486
2024-12-20_12:25:20,TCP-192.168.12.140:37994-192.168.12.146:5000,5000.0,4117.0,6.0,5.0,6.0,495.0,6.0,0.0,1.0,2.236067977,495.0,0.0,99.0,198.0,121690.551372359,2671.848433325,411.7,591.132480921,1833.0,1.0,4030.0,806.0,796.53524718,2130.0,1.0,4042.0,1010.5,657.042806825,1833.0,112.0,0.0,2.0,0.0,2.0,412.0,338.0,1457.371872723,1214.476560602,0.0,495.0,45.545454545,142.14036829,20203.884297521,2.0,3.0,0.0,2.0,9.0,0.0,0.0,0.0,0.833333333,45.545454545,1.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,510.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.44979474,0.00046911358,0.0014963059,0.0006522181,0.5475876
2024-12-20_12:25:20,TCP-192.168.12.140:38004-192.168.12.146:5000,5000.0,504.0,3.0,1.0,88.0,0.0,88.0,0.0,29.333333333,41.48359783,0.0,0.0,0.0,0.0,174603.174603175,7936.507936508,168.0,73.025109837,233.0,66.0,504.0,252.0,186.0,438.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,5952.380952381,1984.126984127,0.0,88.0,22.0,38.105117767,1452.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,22.0,29.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.021727597,3.3510992e-06,2.2196081e-08,7.2315984e-08,0.9782689
2024-12-20_12:25:20,TCP-192.168.12.140:38020-192.168.12.146:5000,5000.0,437594.0,5.0,5.0,42.0,541.0,42.0,0.0,8.4,16.8,541.0,0.0,108.2,216.4,1332.285177585,22.852232892,48621.555555556,97501.257206836,294745.0,13.0,437555.0,109388.75,188590.690189594,436037.0,72.0,437429.0,109357.25,121578.184088213,294745.0,453.0,0.0,2.0,0.0,2.0,338.0,338.0,11.426116446,11.426116446,0.0,541.0,58.3,161.386523601,26045.61,2.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,58.3,8.4,108.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,509.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.8572633,0.00014199948,0.0005236778,9.95217e-05,0.14197133
2024-12-20_12:25:20,TCP-192.168.12.140:38024-192.168.12.146:5000,5000.0,300.0,3.0,1.0,110.0,0.0,110.0,0.0,36.666666667,51.854497287,0.0,0.0,0.0,0.0,366666.666666667,13333.333333333,100.0,82.732500667,217.0,41.0,300.0,150.0,109.0,259.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,10000.0,3333.333333333,0.0,110.0,27.5,47.631397208,2268.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,27.5,36.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.02368286,3.3269655e-06,2.8740143e-08,8.648738e-08,0.97631365
2024-12-20_12:25:20,TCP-192.168.12.140:38040-192.168.12.146:5000,5000.0,2886973.0,5.0,5.0,117.0,548.0,117.0,0.0,23.4,46.8,548.0,0.0,109.6,219.2,230.345070771,3.463835651,320774.777777778,671593.854740725,2144375.0,1.0,2886936.0,721734.0,905666.359597728,2217401.0,1.0,2886861.0,721715.25,864837.248716305,2144375.0,391.0,0.0,2.0,0.0,2.0,338.0,338.0,1.731917825,1.731917825,0.0,548.0,66.5,164.246917779,26977.05,2.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,66.5,23.4,109.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,117.0,5.0,548.0,64240.0,509.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.99984837,6.189639e-06,3.0460806e-05,4.9729315e-06,0.000109972934
2024-12-20_12:25:20,TCP-192.168.12.140:40608-192.168.12.146:5000,5000.0,6805452.0,9.0,7.0,12.0,503.0,12.0,0.0,1.333333333,3.771236166,503.0,0.0,71.857142857,176.013334374,75.674620877,2.351056183,453696.8,1459022.123062347,5864894.0,1.0,6805452.0,850681.5,1915017.17282992,5864922.0,1.0,6804011.0,1134001.833333333,2162792.695548082,5929938.0,60.0,0.0,2.0,0.0,2.0,584.0,494.0,1.322469103,1.02858708,0.0,503.0,32.1875,121.597809782,14786.02734375,5.0,2.0,3.0,2.0,12.0,0.0,0.0,0.0,0.777777778,32.1875,1.333333333,71.857142857,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,7.0,503.0,64240.0,509.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.74864346,0.026369873,0.01703894,0.0078192875,0.20012836
2024-12-20_12:25:20,TCP-192.168.12.140:40622-192.168.12.146:5000,5000.0,849813.0,4.0,2.0,53.0,0.0,53.0,0.0,13.25,22.9496732,0.0,0.0,0.0,0.0,62.366661842,7.060376812,169962.6,339848.701957562,849660.0,1.0,849763.0,283254.333333333,400579.998480814,849760.0,1.0,849713.0,849713.0,0.0,849713.0,849713.0,0.0,1.0,0.0,1.0,280.0,148.0,4.706917875,2.353458937,0.0,53.0,8.833333333,19.751933801,390.138888889,0.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.5,8.833333333,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.098993026,1.1983325e-06,5.1169312e-08,3.390069e-07,0.9010053
2024-12-20_12:25:20,TCP-192.168.12.140:40626-192.168.12.146:5000,5000.0,1984.0,5.0,5.0,9.0,502.0,9.0,0.0,1.8,3.6,502.0,0.0,100.4,200.8,257560.483870968,5040.322580645,220.444444444,294.678397621,792.0,1.0,1960.0,490.0,406.267153484,1019.0,1.0,1958.0,489.5,335.5521569,849.0,86.0,0.0,2.0,0.0,2.0,338.0,338.0,2520.161290323,2520.161290323,0.0,502.0,51.1,150.323950188,22597.29,2.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,51.1,1.8,100.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,509.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.25778726,0.0013939413,0.0014499783,0.00033840872,0.73903036
2024-12-20_12:25:20,TCP-192.168.12.140:40628-192.168.12.146:5000,5000.0,109569.0,5.0,5.0,51.0,547.0,51.0,0.0,10.2,20.4,547.0,0.0,109.4,218.8,5457.748085681,91.266690396,12174.333333333,33889.025211383,108024.0,1.0,109537.0,27384.25,46819.608784007,108476.0,1.0,109538.0,27384.5,46559.287164324,108024.0,135.0,0.0,2.0,0.0,2.0,338.0,338.0,45.633345198,45.633345198,0.0,547.0,59.8,163.11026945,26604.96,2.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,59.8,10.2,109.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,509.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.8531212,0.00026795064,0.0004200465,9.927516e-05,0.14609148
